"sales_id","sales_person_id","customer_id","product_id","quantity","sale_date"
81880,5,9765,327,327,1992-10-23
81881,18,1452,340,340,1992-12-24
81882,12,13380,357,357,1992-11-21
81883,5,15308,373,373,1992-10-11
81884,19,16995,387,387,1992-11-11
81885,12,18923,403,403,1992-12-12
81886,6,11092,420,420,1992-09-24
81887,19,2779,433,433,1992-09-22
81888,13,14707,450,450,1992-11-05
81889,7,6876,467,467,1992-11-16
81890,20,18322,480,480,1992-12-08
81891,14,10491,497,497,1992-12-29
81892,7,12419,9,513,1992-11-22
81893,1,4588,26,530,1992-11-09
81894,14,16034,39,543,1992-11-09
81895,8,8203,56,560,1992-10-15
81896,2,372,73,577,1992-12-20
81897,15,11818,86,590,1992-12-14
81898,9,3987,103,607,1992-10-09
81899,2,5915,119,623,1992-12-08
81900,16,7602,133,637,1992-10-10
81901,9,9530,149,653,1992-10-23
81902,3,1699,166,670,1992-12-07
81903,16,13145,179,683,1992-11-02
81904,10,5314,196,700,1992-11-21
81905,4,17242,213,717,1992-11-05
81906,17,8929,226,730,1992-09-28
81907,11,1098,243,747,1992-09-25
81908,4,3026,259,763,1992-11-06
81909,21,14954,276,780,1992-10-04
81910,11,6641,289,793,1992-12-16
81911,5,18569,306,810,1992-11-11
81912,22,10738,323,827,1992-10-05
81913,12,2425,336,840,1992-10-29
81914,6,14353,353,857,1992-10-12
81915,22,16281,369,873,1992-12-02
81916,13,17968,383,887,1992-10-21
81917,6,137,399,903,1992-12-18
81918,1,12065,416,920,1992-12-22
81919,13,3752,429,933,1992-09-28
81920,7,15680,446,950,1992-12-12
81921,1,7849,463,967,1992-12-27
81922,14,19295,476,980,1992-10-25
81923,8,11464,493,997,1992-10-30
81924,13,11446,13,13,1992-10-02
81925,7,3615,30,30,1992-11-14
81926,20,15061,43,43,1992-12-19
81927,14,7230,60,60,1992-09-26
81928,8,19158,77,77,1992-11-22
81929,21,10845,90,90,1992-11-04
81930,15,3014,107,107,1992-11-27
81931,8,4942,123,123,1992-10-07
81932,22,6629,137,137,1992-12-23
81933,15,8557,153,153,1992-11-24
81934,9,726,170,170,1992-10-26
81935,22,12172,183,183,1992-11-28
81936,16,4341,200,200,1992-12-09
81937,10,16269,217,217,1992-10-13
81938,1,7956,230,230,1992-12-14
81939,17,125,247,247,1992-10-25
81940,10,2053,263,263,1992-11-29
81941,4,13981,280,280,1992-11-04
81942,17,5668,293,293,1992-09-27
81943,11,17596,310,310,1992-11-14
81944,5,9765,327,327,1992-12-19
81945,18,1452,340,340,1992-09-30
81946,12,13380,357,357,1992-12-15
81947,5,15308,373,373,1992-10-31
81948,19,16995,387,387,1992-12-17
81949,12,18923,403,403,1992-10-06
81950,6,11092,420,420,1992-10-11
81951,19,2779,433,433,1992-11-14
81952,13,14707,450,450,1992-11-09
81953,7,6876,467,467,1992-12-01
81954,20,18322,480,480,1992-12-02
81955,14,10491,497,497,1992-12-04
81956,7,12419,9,513,1992-12-09
81957,1,4588,26,530,1992-11-03
81958,14,16034,39,543,1992-10-12
81959,8,8203,56,560,1992-09-25
81960,2,372,73,577,1992-10-13
81961,15,11818,86,590,1992-11-18
81962,9,3987,103,607,1992-10-10
81963,2,5915,119,623,1992-12-25
81964,16,7602,133,637,1992-09-27
81965,9,9530,149,653,1992-10-02
81966,3,1699,166,670,1992-12-15
81967,16,13145,179,683,1992-09-21
81968,10,5314,196,700,1992-10-30
81969,4,17242,213,717,1992-11-03
81970,17,8929,226,730,1992-10-02
81971,11,1098,243,747,1992-09-21
81972,4,3026,259,763,1992-11-07
81973,21,14954,276,780,1992-10-04
81974,11,6641,289,793,1992-12-27
81975,5,18569,306,810,1992-12-22
81976,22,10738,323,827,1992-10-18
81977,12,2425,336,840,1992-09-23
81978,6,14353,353,857,1992-10-13
81979,22,16281,369,873,1992-09-23
81980,13,17968,383,887,1992-11-24
81981,6,137,399,903,1992-12-25
81982,1,12065,416,920,1992-10-15
81983,13,3752,429,933,1992-11-01
81984,7,15680,446,950,1992-12-01
81985,1,7849,463,967,1992-10-29
81986,14,19295,476,980,1992-12-10
81987,8,11464,493,997,1992-10-12
81988,13,11446,13,13,1992-12-11
81989,7,3615,30,30,1992-10-15
81990,20,15061,43,43,1992-10-16
81991,14,7230,60,60,1992-11-02
81992,8,19158,77,77,1992-10-31
81993,21,10845,90,90,1992-11-20
81994,15,3014,107,107,1992-11-15
81995,8,4942,123,123,1992-11-07
81996,22,6629,137,137,1992-10-23
81997,15,8557,153,153,1992-10-03
81998,9,726,170,170,1992-11-03
81999,22,12172,183,183,1992-10-18
82000,16,4341,200,200,1992-09-22
82001,10,16269,217,217,1992-12-16
82002,1,7956,230,230,1992-10-18
82003,17,125,247,247,1992-10-19
82004,10,2053,263,263,1992-11-09
82005,4,13981,280,280,1992-10-06
82006,17,5668,293,293,1992-11-09
82007,11,17596,310,310,1992-12-01
82008,5,9765,327,327,1992-12-18
82009,18,1452,340,340,1992-09-28
82010,12,13380,357,357,1992-11-05
82011,5,15308,373,373,1992-11-17
82012,19,16995,387,387,1992-11-30
82013,12,18923,403,403,1992-10-17
82014,6,11092,420,420,1992-11-24
82015,19,2779,433,433,1992-11-12
82016,13,14707,450,450,1992-10-06
82017,7,6876,467,467,1992-12-22
82018,20,18322,480,480,1992-11-22
82019,14,10491,497,497,1992-11-25
82020,7,12419,9,513,1992-12-28
82021,1,4588,26,530,1992-10-15
82022,14,16034,39,543,1992-12-15
82023,8,8203,56,560,1992-09-27
82024,2,372,73,577,1992-10-12
82025,15,11818,86,590,1992-10-03
82026,9,3987,103,607,1992-12-25
82027,2,5915,119,623,1992-12-14
82028,16,7602,133,637,1992-12-24
82029,9,9530,149,653,1992-10-14
82030,3,1699,166,670,1992-12-01
82031,16,13145,179,683,1992-11-27
82032,10,5314,196,700,1992-10-12
82033,4,17242,213,717,1992-12-05
82034,17,8929,226,730,1992-11-02
82035,11,1098,243,747,1992-11-26
82036,4,3026,259,763,1992-09-28
82037,21,14954,276,780,1992-10-03
82038,11,6641,289,793,1992-09-25
82039,5,18569,306,810,1992-12-06
82040,22,10738,323,827,1992-10-19
82041,12,2425,336,840,1992-09-21
82042,6,14353,353,857,1992-10-01
82043,22,16281,369,873,1992-10-13
82044,13,17968,383,887,1992-10-23
82045,6,137,399,903,1992-12-28
82046,1,12065,416,920,1992-11-10
82047,13,3752,429,933,1992-09-24
82048,7,15680,446,950,1992-10-19
82049,1,7849,463,967,1992-11-25
82050,14,19295,476,980,1992-11-10
82051,8,11464,493,997,1992-12-08
82052,13,11446,13,13,1992-12-15
82053,7,3615,30,30,1992-12-25
82054,20,15061,43,43,1992-11-23
82055,14,7230,60,60,1992-12-27
82056,8,19158,77,77,1992-12-27
82057,21,10845,90,90,1992-11-17
82058,15,3014,107,107,1992-10-30
82059,8,4942,123,123,1992-10-04
82060,22,6629,137,137,1992-09-29
82061,15,8557,153,153,1992-10-06
82062,9,726,170,170,1992-12-01
82063,22,12172,183,183,1992-10-02
82064,16,4341,200,200,1992-09-25
82065,10,16269,217,217,1992-09-26
82066,1,7956,230,230,1992-11-24
82067,17,125,247,247,1992-09-24
82068,10,2053,263,263,1992-11-02
82069,4,13981,280,280,1992-11-07
82070,17,5668,293,293,1992-11-29
82071,11,17596,310,310,1992-10-05
82072,5,9765,327,327,1992-10-18
82073,18,1452,340,340,1992-12-12
82074,5,15308,373,373,1992-12-19
82075,19,16995,387,387,1992-11-03
82076,12,18923,403,403,1992-11-23
82077,6,11092,420,420,1992-11-27
82078,19,2779,433,433,1992-11-06
82079,13,14707,450,450,1992-11-28
82080,7,6876,467,467,1992-11-17
82081,20,18322,480,480,1992-09-28
82082,14,10491,497,497,1992-09-29
82083,7,12419,9,513,1992-10-10
82084,1,4588,26,530,1992-10-06
82085,14,16034,39,543,1992-10-03
82086,8,8203,56,560,1992-10-26
82087,2,372,73,577,1992-11-17
82088,15,11818,86,590,1992-10-03
82089,9,3987,103,607,1992-12-02
82090,2,5915,119,623,1992-12-14
82091,16,7602,133,637,1992-11-26
82092,9,9530,149,653,1992-10-28
82093,3,1699,166,670,1992-12-05
82094,16,13145,179,683,1992-11-25
82095,10,5314,196,700,1992-12-08
82096,4,17242,213,717,1992-09-23
82097,17,8929,226,730,1992-11-16
82098,11,1098,243,747,1992-11-06
82099,4,3026,259,763,1992-10-23
82100,21,14954,276,780,1992-12-19
82101,11,6641,289,793,1992-12-21
82102,5,18569,306,810,1992-10-13
82103,22,10738,323,827,1992-09-24
82104,12,2425,336,840,1992-09-21
82105,6,14353,353,857,1992-10-28
82106,22,16281,369,873,1992-09-29
82107,13,17968,383,887,1992-11-02
82108,6,137,399,903,1992-10-10
82109,1,12065,416,920,1992-10-25
82110,13,3752,429,933,1992-12-11
82111,7,15680,446,950,1992-12-02
82112,1,7849,463,967,1992-12-11
82113,14,19295,476,980,1992-09-27
82114,8,11464,493,997,1992-09-21
82115,13,11446,13,13,1992-10-28
82116,7,3615,30,30,1992-11-09
82117,20,15061,43,43,1992-10-21
82118,14,7230,60,60,1992-10-21
82119,8,19158,77,77,1992-09-26
82120,21,10845,90,90,1992-12-17
82121,15,3014,107,107,1992-11-10
82122,8,4942,123,123,1992-11-30
82123,22,6629,137,137,1992-11-26
82124,15,8557,153,153,1992-11-18
82125,9,726,170,170,1992-12-25
82126,22,12172,183,183,1992-12-11
82127,16,4341,200,200,1992-10-02
82128,10,16269,217,217,1992-12-01
82129,1,7956,230,230,1992-10-21
82130,17,125,247,247,1992-11-25
82131,10,2053,263,263,1992-11-03
82132,4,13981,280,280,1992-09-22
82133,17,5668,293,293,1992-12-24
82134,11,17596,310,310,1992-12-26
82135,5,9765,327,327,1992-10-20
82136,18,1452,340,340,1992-11-21
82137,12,13380,357,357,1992-10-02
82138,5,15308,373,373,1992-09-27
82139,19,16995,387,387,1992-12-17
82140,12,18923,403,403,1992-12-10
82141,6,11092,420,420,1992-09-22
82142,19,2779,433,433,1992-10-18
82143,13,14707,450,450,1992-11-30
82144,7,6876,467,467,1992-09-24
82145,20,18322,480,480,1992-10-14
82146,14,10491,497,497,1992-12-21
82147,7,12419,9,513,1992-12-23
82148,1,4588,26,530,1992-11-21
82149,14,16034,39,543,1992-10-28
82150,8,8203,56,560,1992-09-25
82151,2,372,73,577,1992-12-02
82152,15,11818,86,590,1992-11-15
82153,9,3987,103,607,1992-11-01
82154,2,5915,119,623,1992-09-26
82155,16,7602,133,637,1992-10-24
82156,9,9530,149,653,1992-11-27
82157,3,1699,166,670,1992-11-16
82158,16,13145,179,683,1992-12-29
82159,10,5314,196,700,1992-12-11
82160,4,17242,213,717,1992-12-28
82161,17,8929,226,730,1992-11-08
82162,11,1098,243,747,1992-11-22
82163,4,3026,259,763,1992-09-28
82164,21,14954,276,780,1992-10-14
82165,11,6641,289,793,1992-10-07
82166,5,18569,306,810,1992-11-25
82167,22,10738,323,827,1992-12-13
82168,12,2425,336,840,1992-12-23
82169,6,14353,353,857,1992-12-15
82170,22,16281,369,873,1992-11-23
82171,13,17968,383,887,1992-12-27
82172,6,137,399,903,1992-09-22
82173,1,12065,416,920,1992-10-03
82174,13,3752,429,933,1992-12-22
82175,7,15680,446,950,1992-11-06
82176,1,7849,463,967,1992-10-21
82177,14,19295,476,980,1992-10-07
82178,8,11464,493,997,1992-12-01
82179,13,11446,13,13,1992-10-11
82180,7,3615,30,30,1992-10-11
82181,14,7230,60,60,1992-12-24
82182,21,10845,90,90,1992-09-22
82183,8,4942,123,123,1992-10-31
82184,15,8557,153,153,1992-10-05
82185,22,12172,183,183,1992-10-28
82186,10,16269,217,217,1992-09-28
82187,17,125,247,247,1992-10-07
82188,4,13981,280,280,1992-11-10
82189,11,17596,310,310,1992-12-08
82190,5,9765,327,327,1992-11-27
82191,18,1452,340,340,1992-11-23
82192,12,13380,357,357,1992-12-08
82193,5,15308,373,373,1992-12-17
82194,19,16995,387,387,1992-11-12
82195,12,18923,403,403,1992-11-10
82196,6,11092,420,420,1992-12-14
82197,19,2779,433,433,1992-10-29
82198,13,14707,450,450,1992-10-14
82199,7,6876,467,467,1992-11-04
82200,20,18322,480,480,1992-12-18
82201,14,10491,497,497,1992-12-25
82202,7,12419,9,513,1992-10-09
82203,1,4588,26,530,1992-10-24
82204,14,16034,39,543,1992-10-14
82205,8,8203,56,560,1992-09-24
82206,2,372,73,577,1992-10-04
82207,15,11818,86,590,1992-10-07
82208,9,3987,103,607,1992-11-28
82209,2,5915,119,623,1992-10-13
82210,16,7602,133,637,1992-11-16
82211,9,9530,149,653,1992-12-08
82212,3,1699,166,670,1992-11-30
82213,16,13145,179,683,1992-12-22
82214,10,5314,196,700,1992-12-02
82215,4,17242,213,717,1992-09-22
82216,17,8929,226,730,1992-12-07
82217,11,1098,243,747,1992-10-10
82218,4,3026,259,763,1992-10-12
82219,21,14954,276,780,1992-09-27
82220,11,6641,289,793,1992-12-28
82221,5,18569,306,810,1992-12-13
82222,22,10738,323,827,1992-09-29
82223,12,2425,336,840,1992-10-14
82224,6,14353,353,857,1992-12-25
82225,22,16281,369,873,1992-10-09
82226,13,17968,383,887,1992-11-01
82227,6,137,399,903,1992-12-24
82228,1,12065,416,920,1992-11-01
82229,13,3752,429,933,1992-12-26
82230,7,15680,446,950,1992-11-16
82231,1,7849,463,967,1992-10-04
82232,14,19295,476,980,1992-10-08
82233,8,11464,493,997,1992-11-09
82234,13,11446,13,13,1992-11-12
82235,7,3615,30,30,1992-10-13
82236,20,15061,43,43,1992-10-04
82237,14,7230,60,60,1992-12-06
82238,8,19158,77,77,1992-11-25
82239,21,10845,90,90,1992-10-01
82240,15,3014,107,107,1992-11-07
82241,8,4942,123,123,1992-11-17
82242,22,6629,137,137,1992-11-30
82243,15,8557,153,153,1992-10-21
82244,9,726,170,170,1992-10-19
82245,22,12172,183,183,1992-11-26
82246,16,4341,200,200,1992-11-28
82247,10,16269,217,217,1992-12-01
82248,1,7956,230,230,1992-12-14
82249,17,125,247,247,1992-11-28
82250,10,2053,263,263,1992-09-25
82251,4,13981,280,280,1992-11-07
82252,17,5668,293,293,1992-12-24
82253,11,17596,310,310,1992-10-15
82254,5,9765,327,327,1992-12-01
82255,18,1452,340,340,1992-10-09
82256,12,13380,357,357,1992-09-23
82257,5,15308,373,373,1992-11-03
82258,19,16995,387,387,1992-12-10
82259,12,18923,403,403,1992-11-01
82260,6,11092,420,420,1992-12-08
82261,19,2779,433,433,1992-12-14
82262,13,14707,450,450,1992-10-22
82263,7,6876,467,467,1992-11-01
82264,20,18322,480,480,1992-12-19
82265,14,10491,497,497,1992-10-29
82266,7,12419,9,513,1992-11-18
82267,1,4588,26,530,1992-10-29
82268,14,16034,39,543,1992-12-19
82269,8,8203,56,560,1992-11-02
82270,2,372,73,577,1992-11-18
82271,15,11818,86,590,1992-12-06
82272,9,3987,103,607,1992-11-17
82273,16,7602,133,637,1992-12-09
82274,9,9530,149,653,1992-12-19
82275,3,1699,166,670,1992-11-20
82276,16,13145,179,683,1992-12-08
82277,10,5314,196,700,1992-12-12
82278,4,17242,213,717,1992-11-06
82279,17,8929,226,730,1992-10-24
82280,11,1098,243,747,1992-11-08
82281,4,3026,259,763,1992-11-28
82282,21,14954,276,780,1992-12-17
82283,11,6641,289,793,1992-12-15
82284,5,18569,306,810,1992-10-03
82285,22,10738,323,827,1992-09-25
82286,12,2425,336,840,1992-09-23
82287,6,14353,353,857,1992-09-28
82288,22,16281,369,873,1992-11-16
82289,13,17968,383,887,1992-11-01
82290,6,137,399,903,1992-10-01
82291,1,12065,416,920,1992-12-10
82292,13,3752,429,933,1992-10-06
82293,7,15680,446,950,1992-12-26
82294,1,7849,463,967,1992-09-21
82295,14,19295,476,980,1992-11-22
82296,8,11464,493,997,1992-11-05
82297,13,11446,13,13,1992-09-25
82298,7,3615,30,30,1992-11-24
82299,20,15061,43,43,1992-10-06
82300,14,7230,60,60,1992-12-05
82301,8,19158,77,77,1992-10-01
82302,21,10845,90,90,1992-11-15
82303,15,3014,107,107,1992-12-05
82304,8,4942,123,123,1992-11-29
82305,22,6629,137,137,1992-10-30
82306,15,8557,153,153,1992-11-26
82307,9,726,170,170,1992-11-08
82308,22,12172,183,183,1992-11-10
82309,16,4341,200,200,1992-10-08
82310,10,16269,217,217,1992-09-28
82311,1,7956,230,230,1992-10-18
82312,17,125,247,247,1992-11-03
82313,10,2053,263,263,1992-12-27
82314,4,13981,280,280,1992-11-27
82315,17,5668,293,293,1992-10-17
82316,11,17596,310,310,1992-12-13
82317,5,9765,327,327,1992-11-09
82318,18,1452,340,340,1992-11-07
82319,12,13380,357,357,1992-09-27
82320,5,15308,373,373,1992-12-17
82321,19,16995,387,387,1992-09-21
82322,12,18923,403,403,1992-11-03
82323,6,11092,420,420,1992-10-08
82324,19,2779,433,433,1992-09-21
82325,13,14707,450,450,1992-10-08
82326,7,6876,467,467,1992-12-20
82327,20,18322,480,480,1992-10-19
82328,14,10491,497,497,1992-11-04
82329,7,12419,9,513,1992-11-06
82330,1,4588,26,530,1992-09-29
82331,14,16034,39,543,1992-11-08
82332,8,8203,56,560,1992-11-15
82333,2,372,73,577,1992-11-13
82334,15,11818,86,590,1992-12-16
82335,9,3987,103,607,1992-12-22
82336,2,5915,119,623,1992-10-09
82337,16,7602,133,637,1992-11-21
82338,9,9530,149,653,1992-11-09
82339,3,1699,166,670,1992-10-26
82340,16,13145,179,683,1992-10-03
82341,10,5314,196,700,1992-10-23
82342,4,17242,213,717,1992-10-08
82343,17,8929,226,730,1992-11-22
82344,11,1098,243,747,1992-12-12
82345,4,3026,259,763,1992-12-11
82346,21,14954,276,780,1992-09-21
82347,11,6641,289,793,1992-11-05
82348,5,18569,306,810,1992-12-13
82349,22,10738,323,827,1992-11-10
82350,12,2425,336,840,1992-11-05
82351,6,14353,353,857,1992-10-27
82352,22,16281,369,873,1992-11-28
82353,13,17968,383,887,1992-12-03
82354,6,137,399,903,1992-11-14
82355,1,12065,416,920,1992-10-03
82356,13,3752,429,933,1992-10-13
82357,7,15680,446,950,1992-10-17
82358,1,7849,463,967,1992-12-26
82359,14,19295,476,980,1992-11-02
82360,8,11464,493,997,1992-12-12
82361,13,11446,13,13,1992-12-25
82362,7,3615,30,30,1992-11-27
82363,20,15061,43,43,1992-12-20
82364,14,7230,60,60,1992-10-06
82365,8,19158,77,77,1992-11-04
82366,21,10845,90,90,1992-10-26
82367,15,3014,107,107,1992-11-24
82368,8,4942,123,123,1992-12-22
82369,22,6629,137,137,1992-11-13
82370,15,8557,153,153,1992-12-08
82371,9,726,170,170,1992-11-01
82372,22,12172,183,183,1992-09-26
82373,16,4341,200,200,1992-11-08
82374,10,16269,217,217,1992-10-24
82375,1,7956,230,230,1992-10-31
82376,17,125,247,247,1992-12-28
82377,10,2053,263,263,1992-11-24
82378,4,13981,280,280,1992-10-31
82379,17,5668,293,293,1992-10-25
82380,11,17596,310,310,1992-12-18
82381,5,9765,327,327,1992-12-25
82382,18,1452,340,340,1992-10-08
82383,12,13380,357,357,1992-10-24
82384,5,15308,373,373,1992-12-13
82385,19,16995,387,387,1992-10-15
82386,12,18923,403,403,1992-11-10
82387,6,11092,420,420,1992-10-02
82388,19,2779,433,433,1992-10-15
82389,13,14707,450,450,1992-11-11
82390,7,6876,467,467,1992-10-21
82391,20,18322,480,480,1992-12-28
82392,14,10491,497,497,1992-11-13
82393,7,12419,9,513,1992-12-06
82394,1,4588,26,530,1992-10-25
82395,14,16034,39,543,1992-10-10
82396,8,8203,56,560,1992-12-03
82397,2,372,73,577,1992-09-21
82398,15,11818,86,590,1992-12-18
82399,9,3987,103,607,1992-11-14
82400,2,5915,119,623,1992-10-09
82401,16,7602,133,637,1992-10-25
82402,9,9530,149,653,1992-12-16
82403,3,1699,166,670,1992-11-30
82404,16,13145,179,683,1992-10-07
82405,10,5314,196,700,1992-10-08
82406,4,17242,213,717,1992-11-03
82407,17,8929,226,730,1992-11-28
82408,11,1098,243,747,1992-12-26
82409,4,3026,259,763,1992-12-27
82410,21,14954,276,780,1992-12-17
82411,11,6641,289,793,1992-10-16
82412,5,18569,306,810,1992-11-27
82413,22,10738,323,827,1992-11-22
82414,12,2425,336,840,1992-10-09
82415,6,14353,353,857,1992-11-01
82416,22,16281,369,873,1992-10-19
82417,13,17968,383,887,1992-10-05
82418,6,137,399,903,1992-12-28
82419,1,12065,416,920,1992-09-30
82420,13,3752,429,933,1992-12-08
82421,7,15680,446,950,1992-12-11
82422,1,7849,463,967,1992-11-20
82423,14,19295,476,980,1992-12-13
82424,8,11464,493,997,1992-11-09
82425,13,11446,13,13,1992-10-18
82426,7,3615,30,30,1992-10-03
82427,20,15061,43,43,1992-11-27
82428,14,7230,60,60,1992-11-12
82429,8,19158,77,77,1992-11-24
82430,21,10845,90,90,1992-10-06
82431,15,3014,107,107,1992-09-30
82432,8,4942,123,123,1992-10-26
82433,22,6629,137,137,1992-09-22
82434,15,8557,153,153,1992-12-29
82435,9,726,170,170,1992-10-01
82436,22,12172,183,183,1992-11-04
82437,16,4341,200,200,1992-11-06
82438,10,16269,217,217,1992-10-10
82439,1,7956,230,230,1992-11-05
82440,17,125,247,247,1992-12-03
82441,10,2053,263,263,1992-11-30
82442,4,13981,280,280,1992-12-02
82443,17,5668,293,293,1992-10-24
82444,11,17596,310,310,1992-10-24
82445,5,9765,327,327,1992-12-28
82446,18,1452,340,340,1992-11-24
82447,12,13380,357,357,1992-11-23
82448,5,15308,373,373,1992-11-08
82449,19,16995,387,387,1992-10-16
82450,12,18923,403,403,1992-10-08
82451,6,11092,420,420,1992-12-13
82452,19,2779,433,433,1992-12-16
82453,13,14707,450,450,1992-09-23
82454,7,6876,467,467,1992-12-08
82455,20,18322,480,480,1992-10-01
82456,14,10491,497,497,1992-10-01
82457,7,12419,9,513,1992-12-26
82458,1,4588,26,530,1992-12-01
82459,14,16034,39,543,1992-12-14
82460,8,8203,56,560,1992-11-04
82461,2,372,73,577,1992-12-08
82462,15,11818,86,590,1992-11-07
82463,9,3987,103,607,1992-10-24
82464,2,5915,119,623,1992-12-25
82465,16,7602,133,637,1992-11-27
82466,9,9530,149,653,1992-12-21
82467,3,1699,166,670,1992-12-01
82468,16,13145,179,683,1992-10-03
82469,10,5314,196,700,1992-12-14
82470,4,17242,213,717,1992-10-03
82471,17,8929,226,730,1992-11-25
82472,11,1098,243,747,1992-12-05
82473,4,3026,259,763,1992-10-11
82474,21,14954,276,780,1992-12-06
82475,11,6641,289,793,1992-12-27
82476,5,18569,306,810,1992-12-04
82477,22,10738,323,827,1992-11-28
82478,12,2425,336,840,1992-10-25
82479,6,14353,353,857,1992-11-30
82480,22,16281,369,873,1992-12-25
82481,13,17968,383,887,1992-10-14
82482,6,137,399,903,1992-10-07
82483,1,12065,416,920,1992-12-26
82484,13,3752,429,933,1992-10-25
82485,1,7849,463,967,1992-12-16
82486,14,19295,476,980,1992-10-06
82487,8,11464,493,997,1992-11-14
82488,13,11446,13,13,1992-10-02
82489,7,3615,30,30,1992-10-05
82490,20,15061,43,43,1992-12-29
82491,14,7230,60,60,1992-12-21
82492,8,19158,77,77,1992-11-25
82493,21,10845,90,90,1992-12-14
82494,15,3014,107,107,1992-10-21
82495,8,4942,123,123,1992-10-06
82496,22,6629,137,137,1992-12-05
82497,15,8557,153,153,1992-11-25
82498,9,726,170,170,1992-10-28
82499,22,12172,183,183,1992-11-19
82500,16,4341,200,200,1992-10-06
82501,10,16269,217,217,1992-11-05
82502,1,7956,230,230,1992-12-08
82503,17,125,247,247,1992-11-15
82504,10,2053,263,263,1992-11-23
82505,4,13981,280,280,1992-12-19
82506,17,5668,293,293,1992-11-26
82507,11,17596,310,310,1992-11-13
82508,5,9765,327,327,1992-12-27
82509,18,1452,340,340,1992-10-10
82510,12,13380,357,357,1992-12-06
82511,5,15308,373,373,1992-11-10
82512,19,16995,387,387,1992-10-05
82513,12,18923,403,403,1992-11-19
82514,6,11092,420,420,1992-11-06
82515,19,2779,433,433,1992-12-22
82516,13,14707,450,450,1992-10-07
82517,7,6876,467,467,1992-09-26
82518,20,18322,480,480,1992-12-08
82519,14,10491,497,497,1992-09-24
82520,7,12419,9,513,1992-12-22
82521,1,4588,26,530,1992-12-14
82522,14,16034,39,543,1992-10-27
82523,8,8203,56,560,1992-10-03
82524,2,372,73,577,1992-12-17
82525,15,11818,86,590,1992-12-10
82526,9,3987,103,607,1992-12-23
82527,2,5915,119,623,1992-11-30
82528,16,7602,133,637,1992-10-19
82529,9,9530,149,653,1992-11-20
82530,3,1699,166,670,1992-10-26
82531,16,13145,179,683,1992-11-29
82532,10,5314,196,700,1992-11-07
82533,4,17242,213,717,1992-10-13
82534,17,8929,226,730,1992-11-07
82535,11,1098,243,747,1992-11-13
82536,4,3026,259,763,1992-12-04
82537,21,14954,276,780,1992-10-31
82538,11,6641,289,793,1992-10-21
82539,5,18569,306,810,1992-10-08
82540,22,10738,323,827,1992-09-26
82541,12,2425,336,840,1992-11-12
82542,6,14353,353,857,1992-12-26
82543,22,16281,369,873,1992-12-22
82544,13,17968,383,887,1992-11-13
82545,6,137,399,903,1992-10-06
82546,1,12065,416,920,1992-11-15
82547,13,3752,429,933,1992-11-09
82548,7,15680,446,950,1992-11-18
82549,1,7849,463,967,1992-11-27
82550,14,19295,476,980,1992-11-30
82551,8,11464,493,997,1992-10-29
82552,13,11446,13,13,1992-12-20
82553,7,3615,30,30,1992-12-10
82554,20,15061,43,43,1992-11-14
82555,14,7230,60,60,1992-12-07
82556,8,19158,77,77,1992-12-03
82557,21,10845,90,90,1992-11-05
82558,15,3014,107,107,1992-10-29
82559,8,4942,123,123,1992-11-30
82560,22,6629,137,137,1992-11-23
82561,15,8557,153,153,1992-12-14
82562,9,726,170,170,1992-09-30
82563,22,12172,183,183,1992-10-15
82564,16,4341,200,200,1992-12-07
82565,10,16269,217,217,1992-10-04
82566,1,7956,230,230,1992-09-24
82567,17,125,247,247,1992-10-05
82568,10,2053,263,263,1992-09-26
82569,4,13981,280,280,1992-12-23
82570,17,5668,293,293,1992-11-24
82571,11,17596,310,310,1992-12-27
82572,5,9765,327,327,1992-10-04
82573,18,1452,340,340,1992-10-29
82574,12,13380,357,357,1992-11-22
82575,5,15308,373,373,1992-11-25
82576,19,16995,387,387,1992-12-04
82577,12,18923,403,403,1992-10-04
82578,6,11092,420,420,1992-11-30
82579,19,2779,433,433,1992-10-17
82580,13,14707,450,450,1992-11-14
82581,7,6876,467,467,1992-10-30
82582,20,18322,480,480,1992-12-09
82583,14,10491,497,497,1992-12-27
82584,7,12419,9,513,1992-09-21
82585,1,4588,26,530,1992-11-19
82586,14,16034,39,543,1992-09-27
82587,8,8203,56,560,1992-10-30
82588,2,372,73,577,1992-10-17
82589,15,11818,86,590,1992-11-14
82590,9,3987,103,607,1992-10-23
82591,2,5915,119,623,1992-09-25
82592,16,7602,133,637,1992-11-27
82593,9,9530,149,653,1992-10-31
82594,3,1699,166,670,1992-10-27
82595,16,13145,179,683,1992-09-24
82596,10,5314,196,700,1992-10-08
82597,4,17242,213,717,1992-09-24
82598,17,8929,226,730,1992-09-30
82599,11,1098,243,747,1992-11-30
82600,4,3026,259,763,1992-10-30
82601,21,14954,276,780,1992-10-18
82602,11,6641,289,793,1992-09-24
82603,5,18569,306,810,1992-12-10
82604,22,10738,323,827,1992-10-03
82605,12,2425,336,840,1992-09-21
82606,6,14353,353,857,1992-10-17
82607,22,16281,369,873,1992-12-13
82608,13,17968,383,887,1992-12-03
82609,6,137,399,903,1992-09-22
82610,1,12065,416,920,1992-11-14
82611,13,3752,429,933,1992-11-16
82612,7,15680,446,950,1992-12-18
82613,1,7849,463,967,1992-12-28
82614,14,19295,476,980,1992-11-17
82615,8,11464,493,997,1992-11-29
82616,13,11446,13,13,1992-11-18
